ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
09912f464ce6428b,electric_bike,2024-06-03 14:19:52,2024-06-03 14:28:22,9 Ave & W 45 St,6717.06,Central Park S & 6 Ave,6904.04,40.7602,-73.9913,40.7659,-73.9764,member
1edbbe71de2a4ddf,classic_bike,2024-06-13 11:42:22,2024-06-13 12:14:00,9 Ave & W 45 St,6717.06,W 21 St & 6 Ave,6140.05,40.7602,-73.9913,40.7418,-73.9945,member
8a38d5aa51be4a8e,classic_bike,2024-06-11 12:31:03,2024-06-11 12:53:51,N 8 St & Driggs Ave,5453.07,9 Ave & W 45 St,6717.06,40.7177,-73.9560,40.7602,-73.9913,casual
985a9548c0ba42a4,classic_bike,2024-06-04 08:36:03,2024-06-04 09:04:52,Pier 40 - Hudson River Park,5573.05,Bedford Ave & Nassau Ave,5525.04,40.7276,-74.0115,40.7230,-73.9521,member
9249ee3a79d14c4e,classic_bike,2024-06-13 12:43:09,2024-06-13 12:54:10,E 17 St & Broadway,5905.14,8 Ave & W 31 St,6450.12,40.7370,-73.9901,40.7502,-73.9978,casual
8f2e08d37b1d4ca3,classic_bike,2024-06-07 14:33:27,2024-06-07 14:44:21,8 Ave & W 31 St,6450.12,Broadway & E 14 St,5905.12,40.7502,-73.9978,40.7345,-73.9907,casual
44296ca21257429e,electric_bike,2024-06-10 09:20:35,2024-06-10 09:58:22,E 17 St & Broadway,5905.14,N 8 St & Driggs Ave,5453.07,40.7370,-73.9901,40.7177,-73.9560,casual
30c3ef8a592a443d,electric_bike,2024-06-10 07:31:07,2024-06-10 08:01:21,N 8 St & Driggs Ave,5453.07,South End Ave & Liberty St,5303.06,40.7177,-73.9560,40.7111,-74.0158,casual
d25355159dc048b5,electric_bike,2024-06-01 19:08:19,2024-06-01 19:21:52,Grand Army Plaza & Plaza St West,4066.15,N 8 St & Driggs Ave,5453.07,40.6729,-73.9709,40.7177,-73.9560,member
da4ec04cba7e4b86,classic_bike,2024-06-14 09:59:12,2024-06-14 10:26:43,Central Park S & 6 Ave,6904.04,W 21 St & 6 Ave,6140.05,40.7659,-73.9764,40.7418,-73.9945,member
49a5baebd1f44c8d,classic_bike,2024-06-04 16:35:59,2024-06-04 16:48:03,Bedford Ave & Nassau Ave,5525.04,W 21 St & 6 Ave,6140.05,40.7230,-73.9521,40.7418,-73.9945,casual
bd717da335814632,classic_bike,2024-06-02 11:12:28,2024-06-02 11:46:37,Bedford Ave & Nassau Ave,5525.04,9 Ave & W 45 St,6717.06,40.7230,-73.9521,40.7602,-73.9913,member
242f5829fe07432a,classic_bike,2024-06-13 10:24:35,2024-06-13 10:59:33,Pier 40 - Hudson River Park,5573.05,Pier 40 - Hudson River Park,5573.05,40.7276,-74.0115,40.7276,-74.0115,casual
3360d11548b54c88,electric_bike,2024-06-11 14:59:02,2024-06-11 15:18:28,Grand Army Plaza & Plaza St West,4066.15,South End Ave & Liberty St,5303.06,40.6729,-73.9709,40.7111,-74.0158,member
a8fc5690e9b144a1,electric_bike,2024-06-01 07:08:24,2024-06-01 07:28:55,Central Park S & 6 Ave,6904.04,N 8 St & Driggs Ave,5453.07,40.7659,-73.9764,40.7177,-73.9560,member
822fb2f061754257,classic_bike,2024-06-14 21:04:41,2024-06-14 21:33:04,W 21 St & 6 Ave,6140.05,8 Ave & W 31 St,6450.12,40.7418,-73.9945,40.7502,-73.9978,casual
753e9662f77f43a7,classic_bike,2024-06-10 15:04:05,2024-06-10 15:18:48,Central Park S & 6 Ave,6904.04,E 47 St & Park Ave,6551.09,40.7659,-73.9764,40.7553,-73.9746,member
04b40ac928314f0d,electric_bike,2024-06-09 11:12:21,2024-06-09 11:47:47,West St & Chambers St,5470.10,South End Ave & Liberty St,5303.06,40.7175,-74.0134,40.7111,-74.0158,casual
41f74651a0334dad,electric_bike,2024-06-05 10:01:32,2024-06-05 10:22:21,Lafayette St & E 8 St,5788.13,N 8 St & Driggs Ave,5453.07,40.7302,-73.9910,40.7177,-73.9560,member
bada0c9416794be0,electric_bike,2024-06-04 08:35:21,2024-06-04 09:04:10,Pier 40 - Hudson River Park,5573.05,8 Ave & W 31 St,6450.12,40.7276,-74.0115,40.7502,-73.9978,member
72fcc072544c4132,classic_bike,2024-06-10 08:36:27,2024-06-10 08:59:46,E 17 St & Broadway,5905.14,West St & Chambers St,5470.10,40.7370,-73.9901,40.7175,-74.0134,member
b043a39a4f1a44cb,classic_bike,2024-06-10 15:14:43,2024-06-10 15:30:31,N 8 St & Driggs Ave,5453.07,1 Ave & E 68 St,6753.08,40.7177,-73.9560,40.7659,-73.9585,casual
88702ae78ead4a9a,classic_bike,2024-06-03 17:11:59,2024-06-03 17:24:46,South End Ave & Liberty St,5303.06,9 Ave & W 45 St,6717.06,40.7111,-74.0158,40.7602,-73.9913,member
f610f40d69fe490f,electric_bike,2024-06-03 18:24:01,2024-06-03 18:47:46,Lafayette St & E 8 St,5788.13,E 47 St & Park Ave,6551.09,40.7302,-73.9910,40.7553,-73.9746,casual
1b555f6d301c4abf,classic_bike,2024-06-14 21:15:40,2024-06-14 21:36:21,Central Park S & 6 Ave,6904.04,Bedford Ave & Nassau Ave,5525.04,40.7659,-73.9764,40.7230,-73.9521,member
aff7ff5d3b1d42cf,classic_bike,2024-06-10 16:31:17,2024-06-10 16:49:02,W 21 St & 6 Ave,6140.05,9 Ave & W 45 St,6717.06,40.7418,-73.9945,40.7602,-73.9913,casual
b646e2b17800427a,electric_bike,2024-06-13 14:08:08,2024-06-13 14:44:25,Broadway & E 14 St,5905.12,Bedford Ave & Nassau Ave,5525.04,40.7345,-73.9907,40.7230,-73.9521,member
68994c8408404234,classic_bike,2024-06-08 14:05:08,2024-06-08 14:18:18,E 47 St & Park Ave,6551.09,E 17 St & Broadway,5905.14,40.7553,-73.9746,40.7370,-73.9901,casual
f4672866ed5642a0,electric_bike,2024-06-12 17:27:12,2024-06-12 17:43:09,E 17 St & Broadway,5905.14,West St & Chambers St,5470.10,40.7370,-73.9901,40.7175,-74.0134,casual
0ab5207fc6b6420a,electric_bike,2024-06-14 13:48:56,2024-06-14 14:07:46,Bedford Ave & Nassau Ave,5525.04,Lafayette St & E 8 St,5788.13,40.7230,-73.9521,40.7302,-73.9910,casual
b440b852e033400e,classic_bike,2024-06-12 15:45:38,2024-06-12 16:24:14,E 17 St & Broadway,5905.14,Grand Army Plaza & Plaza St West,4066.15,40.7370,-73.9901,40.6729,-73.9709,member
fbdc532e6546466d,classic_bike,2024-06-14 20:58:02,2024-06-14 21:16:48,Central Park S & 6 Ave,6904.04,Central Park S & 6 Ave,6904.04,40.7659,-73.9764,40.7659,-73.9764,casual
4df742aee267412b,electric_bike,2024-06-11 06:50:12,2024-06-11 07:12:04,Pier 40 - Hudson River Park,5573.05,9 Ave & W 45 St,6717.06,40.7276,-74.0115,40.7602,-73.9913,casual
2469d0c2e7574997,electric_bike,2024-06-05 16:27:58,2024-06-05 16:33:41,1 Ave & E 68 St,6753.08,E 17 St & Broadway,5905.14,40.7659,-73.9585,40.7370,-73.9901,casual
52ce55e369df45c7,electric_bike,2024-06-09 07:55:11,2024-06-09 08:34:29,Broadway & E 14 St,5905.12,Bedford Ave & Nassau Ave,5525.04,40.7345,-73.9907,40.7230,-73.9521,member
400564b8171643b1,electric_bike,2024-06-10 21:18:45,2024-06-10 21:34:32,1 Ave & E 68 St,6753.08,Central Park S & 6 Ave,6904.04,40.7659,-73.9585,40.7659,-73.9764,member
8618e40d15d64658,electric_bike,2024-06-02 07:33:07,2024-06-02 08:05:47,Bedford Ave & Nassau Ave,5525.04,Bedford Ave & Nassau Ave,5525.04,40.7230,-73.9521,40.7230,-73.9521,member
df0ddef190c44e45,classic_bike,2024-06-07 06:44:49,2024-06-07 06:58:28,E 17 St & Broadway,5905.14,Pier 40 - Hudson River Park,5573.05,40.7370,-73.9901,40.7276,-74.0115,member
baebe15d4f3c4771,electric_bike,2024-06-03 19:07:45,2024-06-03 19:13:15,E 47 St & Park Ave,6551.09,1 Ave & E 68 St,6753.08,40.7553,-73.9746,40.7659,-73.9585,casual
40cbe188c3f04ac3,classic_bike,2024-06-02 21:20:08,2024-06-02 21:35:58,N 8 St & Driggs Ave,5453.07,1 Ave & E 68 St,6753.08,40.7177,-73.9560,40.7659,-73.9585,casual
3ce5988c7e534702,classic_bike,2024-06-08 15:16:51,2024-06-08 15:19:14,Central Park S & 6 Ave,6904.04,E 47 St & Park Ave,6551.09,40.7659,-73.9764,40.7553,-73.9746,casual
473268c98c1e4464,classic_bike,2024-06-08 07:21:38,2024-06-08 07:24:04,Central Park S & 6 Ave,6904.04,E 17 St & Broadway,5905.14,40.7659,-73.9764,40.7370,-73.9901,member
aac04912084d4822,electric_bike,2024-06-01 17:08:22,2024-06-01 17:12:52,1 Ave & E 68 St,6753.08,1 Ave & E 68 St,6753.08,40.7659,-73.9585,40.7659,-73.9585,casual
9c7060da48cd49c5,classic_bike,2024-06-01 07:51:26,2024-06-01 08:05:36,South End Ave & Liberty St,5303.06,Broadway & E 14 St,5905.12,40.7111,-74.0158,40.7345,-73.9907,casual
5e5a90c152a443f9,electric_bike,2024-06-06 21:53:02,2024-06-06 22:01:23,Bedford Ave & Nassau Ave,5525.04,Grand Army Plaza & Plaza St West,4066.15,40.7230,-73.9521,40.6729,-73.9709,member
b1d294571f3c4a1d,electric_bike,2024-06-14 15:23:04,2024-06-14 15:45:03,9 Ave & W 45 St,6717.06,E 17 St & Broadway,5905.14,40.7602,-73.9913,40.7370,-73.9901,casual
92451cc41bfb4b3d,classic_bike,2024-06-09 09:34:44,2024-06-09 09:51:00,Pier 40 - Hudson River Park,5573.05,E 17 St & Broadway,5905.14,40.7276,-74.0115,40.7370,-73.9901,casual
510564f9d90949aa,electric_bike,2024-06-10 21:56:50,2024-06-10 22:18:26,Bedford Ave & Nassau Ave,5525.04,Bedford Ave & Nassau Ave,5525.04,40.7230,-73.9521,40.7230,-73.9521,casual
7e14c5957f6b462c,classic_bike,2024-06-10 15:36:31,2024-06-10 16:13:59,South End Ave & Liberty St,5303.06,1 Ave & E 68 St,6753.08,40.7111,-74.0158,40.7659,-73.9585,member
1e30614fcbf64a23,classic_bike,2024-06-04 06:01:07,2024-06-04 06:04:45,Bedford Ave & Nassau Ave,5525.04,8 Ave & W 31 St,6450.12,40.7230,-73.9521,40.7502,-73.9978,casual
b0a4f5573381401f,electric_bike,2024-06-06 11:58:35,2024-06-06 12:15:04,E 17 St & Broadway,5905.14,W 21 St & 6 Ave,6140.05,40.7370,-73.9901,40.7418,-73.9945,casual
1d2467e20191419d,electric_bike,2024-06-05 11:07:32,2024-06-05 11:47:04,9 Ave & W 45 St,6717.06,Broadway & E 14 St,5905.12,40.7602,-73.9913,40.7345,-73.9907,casual
56830783d5754337,electric_bike,2024-06-10 16:30:01,2024-06-10 16:44:00,E 17 St & Broadway,5905.14,Bedford Ave & Nassau Ave,5525.04,40.7370,-73.9901,40.7230,-73.9521,casual
dd7f57d1e45d4f26,electric_bike,2024-06-11 08:19:30,2024-06-11 08:32:06,9 Ave & W 45 St,6717.06,W 21 St & 6 Ave,6140.05,40.7602,-73.9913,40.7418,-73.9945,casual
90a014ab4ca14abd,electric_bike,2024-06-07 21:50:47,2024-06-07 21:56:36,9 Ave & W 45 St,6717.06,E 47 St & Park Ave,6551.09,40.7602,-73.9913,40.7553,-73.9746,member
47cc3a66263848be,classic_bike,2024-06-11 11:39:51,2024-06-11 12:05:59,West St & Chambers St,5470.10,Grand Army Plaza & Plaza St West,4066.15,40.7175,-74.0134,40.6729,-73.9709,casual
dd56030e1de947a2,electric_bike,2024-06-09 20:22:10,2024-06-09 20:50:45,E 17 St & Broadway,5905.14,N 8 St & Driggs Ave,5453.07,40.7370,-73.9901,40.7177,-73.9560,casual
73b0220d5f2049ea,electric_bike,2024-06-05 13:03:05,2024-06-05 13:39:00,Bedford Ave & Nassau Ave,5525.04,W 21 St & 6 Ave,6140.05,40.7230,-73.9521,40.7418,-73.9945,member
17b4e75be9d14ec2,electric_bike,2024-06-03 07:54:23,2024-06-03 07:58:56,Pier 40 - Hudson River Park,5573.05,8 Ave & W 31 St,6450.12,40.7276,-74.0115,40.7502,-73.9978,member
dfb68a5fbb8141f0,electric_bike,2024-06-09 08:37:12,2024-06-09 09:02:25,9 Ave & W 45 St,6717.06,Central Park S & 6 Ave,6904.04,40.7602,-73.9913,40.7659,-73.9764,casual
3487246c21f94072,classic_bike,2024-06-14 07:40:52,2024-06-14 08:18:06,1 Ave & E 68 St,6753.08,9 Ave & W 45 St,6717.06,40.7659,-73.9585,40.7602,-73.9913,casual
afe2a9400b454c23,classic_bike,2024-06-14 14:54:07,2024-06-14 14:56:23,E 17 St & Broadway,5905.14,Bedford Ave & Nassau Ave,5525.04,40.7370,-73.9901,40.7230,-73.9521,casual
4fe898d8c22c46a8,classic_bike,2024-06-01 07:45:33,2024-06-01 08:08:52,Central Park S & 6 Ave,6904.04,South End Ave & Liberty St,5303.06,40.7659,-73.9764,40.7111,-74.0158,casual
1e1e5d91abce490f,electric_bike,2024-06-05 10:43:34,2024-06-05 11:07:21,West St & Chambers St,5470.10,West St & Chambers St,5470.10,40.7175,-74.0134,40.7175,-74.0134,member
59ae73028ae3497e,electric_bike,2024-06-02 06:15:39,2024-06-02 06:52:44,1 Ave & E 68 St,6753.08,8 Ave & W 31 St,6450.12,40.7659,-73.9585,40.7502,-73.9978,casual
9cfecbd84fb64094,electric_bike,2024-06-13 10:50:36,2024-06-13 11:09:18,1 Ave & E 68 St,6753.08,Bedford Ave & Nassau Ave,5525.04,40.7659,-73.9585,40.7230,-73.9521,casual
160beed40dc5442e,electric_bike,2024-06-01 14:02:57,2024-06-01 14:08:23,W 21 St & 6 Ave,6140.05,1 Ave & E 68 St,6753.08,40.7418,-73.9945,40.7659,-73.9585,casual
5513b74f4ffc4c54,classic_bike,2024-06-10 21:12:37,2024-06-10 21:45:03,1 Ave & E 68 St,6753.08,Bedford Ave & Nassau Ave,5525.04,40.7659,-73.9585,40.7230,-73.9521,member
eb70bda9cd66479d,electric_bike,2024-06-13 13:56:36,2024-06-13 14:07:35,South End Ave & Liberty St,5303.06,9 Ave & W 45 St,6717.06,40.7111,-74.0158,40.7602,-73.9913,member
394a97fdf28b4846,classic_bike,2024-06-11 16:59:45,2024-06-11 17:33:31,Central Park S & 6 Ave,6904.04,8 Ave & W 31 St,6450.12,40.7659,-73.9764,40.7502,-73.9978,casual
53238affe1e548a1,electric_bike,2024-06-07 09:07:44,2024-06-07 09:32:17,South End Ave & Liberty St,5303.06,Lafayette St & E 8 St,5788.13,40.7111,-74.0158,40.7302,-73.9910,casual
484204d52bb94661,electric_bike,2024-06-08 07:55:22,2024-06-08 08:30:02,W 21 St & 6 Ave,6140.05,Broadway & E 14 St,5905.12,40.7418,-73.9945,40.7345,-73.9907,member
1228130ba64242a2,electric_bike,2024-06-07 19:57:45,2024-06-07 20:07:03,Pier 40 - Hudson River Park,5573.05,Broadway & E 14 St,5905.12,40.7276,-74.0115,40.7345,-73.9907,casual
7b7ce7ccf95047fa,electric_bike,2024-06-07 10:04:39,2024-06-07 10:23:17,E 17 St & Broadway,5905.14,Grand Army Plaza & Plaza St West,4066.15,40.7370,-73.9901,40.6729,-73.9709,member
9134c0b76f73473b,electric_bike,2024-06-14 17:50:37,2024-06-14 18:22:02,Lafayette St & E 8 St,5788.13,West St & Chambers St,5470.10,40.7302,-73.9910,40.7175,-74.0134,member
76812ad798984758,electric_bike,2024-06-11 07:19:47,2024-06-11 07:55:00,1 Ave & E 68 St,6753.08,N 8 St & Driggs Ave,5453.07,40.7659,-73.9585,40.7177,-73.9560,member
d066ad21af7d4f21,electric_bike,2024-06-03 11:15:25,2024-06-03 11:22:10,E 47 St & Park Ave,6551.09,Central Park S & 6 Ave,6904.04,40.7553,-73.9746,40.7659,-73.9764,casual
94ad345ae3234264,classic_bike,2024-06-11 07:02:05,2024-06-11 07:18:56,Central Park S & 6 Ave,6904.04,N 8 St & Driggs Ave,5453.07,40.7659,-73.9764,40.7177,-73.9560,member
321735257279401c,classic_bike,2024-06-08 15:04:18,2024-06-08 15:32:55,N 8 St & Driggs Ave,5453.07,1 Ave & E 68 St,6753.08,40.7177,-73.9560,40.7659,-73.9585,casual
6f4a454fefca47ae,electric_bike,2024-06-13 21:35:43,2024-06-13 21:58:30,8 Ave & W 31 St,6450.12,Grand Army Plaza & Plaza St West,4066.15,40.7502,-73.9978,40.6729,-73.9709,member
5e85643c0ffa4366,classic_bike,2024-06-10 14:42:25,2024-06-10 14:53:07,Grand Army Plaza & Plaza St West,4066.15,W 21 St & 6 Ave,6140.05,40.6729,-73.9709,40.7418,-73.9945,member
6e84e8323c3843f0,electric_bike,2024-06-14 12:07:07,2024-06-14 12:28:22,Bedford Ave & Nassau Ave,5525.04,Pier 40 - Hudson River Park,5573.05,40.7230,-73.9521,40.7276,-74.0115,casual
79912c512c644adf,classic_bike,2024-06-07 12:30:27,2024-06-07 13:09:39,Bedford Ave & Nassau Ave,5525.04,E 17 St & Broadway,5905.14,40.7230,-73.9521,40.7370,-73.9901,member
df6b9b3fff594778,classic_bike,2024-06-14 21:46:23,2024-06-14 22:16:51,Pier 40 - Hudson River Park,5573.05,E 17 St & Broadway,5905.14,40.7276,-74.0115,40.7370,-73.9901,member
fd7ee75cf9974697,classic_bike,2024-06-11 06:16:09,2024-06-11 06:51:22,W 21 St & 6 Ave,6140.05,Broadway & E 14 St,5905.12,40.7418,-73.9945,40.7345,-73.9907,member
9abbe46bb2054cec,electric_bike,2024-06-13 13:05:55,2024-06-13 13:39:02,1 Ave & E 68 St,6753.08,N 8 St & Driggs Ave,5453.07,40.7659,-73.9585,40.7177,-73.9560,member
2f90005839ca4826,electric_bike,2024-06-07 15:25:52,2024-06-07 15:58:35,Central Park S & 6 Ave,6904.04,Pier 40 - Hudson River Park,5573.05,40.7659,-73.9764,40.7276,-74.0115,member
8bd18d4bed3343fc,electric_bike,2024-06-14 18:28:15,2024-06-14 19:04:30,Grand Army Plaza & Plaza St West,4066.15,Central Park S & 6 Ave,6904.04,40.6729,-73.9709,40.7659,-73.9764,member
b0c46ddcf63441f8,classic_bike,2024-06-08 18:01:23,2024-06-08 18:11:06,W 21 St & 6 Ave,6140.05,Grand Army Plaza & Plaza St West,4066.15,40.7418,-73.9945,40.6729,-73.9709,member
85fab5ea14074edb,classic_bike,2024-06-09 20:39:48,2024-06-09 21:00:52,Bedford Ave & Nassau Ave,5525.04,Bedford Ave & Nassau Ave,5525.04,40.7230,-73.9521,40.7230,-73.9521,member
cc502a898a08440e,electric_bike,2024-06-12 17:19:42,2024-06-12 17:27:01,Central Park S & 6 Ave,6904.04,N 8 St & Driggs Ave,5453.07,40.7659,-73.9764,40.7177,-73.9560,member
781f9d3fe7f349dc,electric_bike,2024-06-09 19:17:00,2024-06-09 19:51:00,South End Ave & Liberty St,5303.06,Lafayette St & E 8 St,5788.13,40.7111,-74.0158,40.7302,-73.9910,casual
bfda55c998fe44f3,electric_bike,2024-06-05 10:56:10,2024-06-05 11:00:34,Lafayette St & E 8 St,5788.13,9 Ave & W 45 St,6717.06,40.7302,-73.9910,40.7602,-73.9913,casual
cf13cb3d4ab04699,classic_bike,2024-06-08 15:52:10,2024-06-08 15:57:41,W 21 St & 6 Ave,6140.05,N 8 St & Driggs Ave,5453.07,40.7418,-73.9945,40.7177,-73.9560,casual
47edc6dd9da44c0f,electric_bike,2024-06-03 14:37:04,2024-06-03 14:58:02,Central Park S & 6 Ave,6904.04,Broadway & E 14 St,5905.12,40.7659,-73.9764,40.7345,-73.9907,casual
cecea5d35ea949ef,classic_bike,2024-06-02 16:18:11,2024-06-02 16:30:30,W 21 St & 6 Ave,6140.05,Bedford Ave & Nassau Ave,5525.04,40.7418,-73.9945,40.7230,-73.9521,casual
fbec1ed857c442c3,classic_bike,2024-06-04 14:16:11,2024-06-04 14:54:11,9 Ave & W 45 St,6717.06,Bedford Ave & Nassau Ave,5525.04,40.7602,-73.9913,40.7230,-73.9521,member
c536d2ce69b643b7,electric_bike,2024-06-14 08:37:53,2024-06-14 09:13:44,Grand Army Plaza & Plaza St West,4066.15,South End Ave & Liberty St,5303.06,40.6729,-73.9709,40.7111,-74.0158,member
5856e1fcd7824ea3,classic_bike,2024-06-12 16:52:10,2024-06-12 17:08:33,N 8 St & Driggs Ave,5453.07,Central Park S & 6 Ave,6904.04,40.7177,-73.9560,40.7659,-73.9764,casual
79ec958b4d264574,classic_bike,2024-06-02 06:53:10,2024-06-02 07:26:50,9 Ave & W 45 St,6717.06,E 47 St & Park Ave,6551.09,40.7602,-73.9913,40.7553,-73.9746,casual
030974c06f4a4fcc,electric_bike,2024-06-07 14:05:16,2024-06-07 14:17:10,N 8 St & Driggs Ave,5453.07,Bedford Ave & Nassau Ave,5525.04,40.7177,-73.9560,40.7230,-73.9521,casual
a32e3ab58802474a,electric_bike,2024-06-06 15:02:43,2024-06-06 15:07:31,E 17 St & Broadway,5905.14,N 8 St & Driggs Ave,5453.07,40.7370,-73.9901,40.7177,-73.9560,casual
1928aae5cd644aff,electric_bike,2024-06-11 20:38:17,2024-06-11 21:03:09,Grand Army Plaza & Plaza St West,4066.15,South End Ave & Liberty St,5303.06,40.6729,-73.9709,40.7111,-74.0158,casual
b0b6148cad7e4ff7,classic_bike,2024-06-11 18:47:15,2024-06-11 19:02:33,Central Park S & 6 Ave,6904.04,9 Ave & W 45 St,6717.06,40.7659,-73.9764,40.7602,-73.9913,casual
8677b81d1902493b,classic_bike,2024-06-11 06:08:53,2024-06-11 06:15:31,Pier 40 - Hudson River Park,5573.05,W 21 St & 6 Ave,6140.05,40.7276,-74.0115,40.7418,-73.9945,casual
178976de9e904107,classic_bike,2024-06-12 10:50:16,2024-06-12 11:05:26,Lafayette St & E 8 St,5788.13,West St & Chambers St,5470.10,40.7302,-73.9910,40.7175,-74.0134,member
603ecfef21414a14,classic_bike,2024-06-02 18:05:07,2024-06-02 18:13:00,Grand Army Plaza & Plaza St West,4066.15,N 8 St & Driggs Ave,5453.07,40.6729,-73.9709,40.7177,-73.9560,member
fec88839ec3543de,electric_bike,2024-06-05 11:01:29,2024-06-05 11:08:39,Bedford Ave & Nassau Ave,5525.04,1 Ave & E 68 St,6753.08,40.7230,-73.9521,40.7659,-73.9585,casual
12f178bdc7de41a9,electric_bike,2024-06-11 19:08:49,2024-06-11 19:32:53,Bedford Ave & Nassau Ave,5525.04,South End Ave & Liberty St,5303.06,40.7230,-73.9521,40.7111,-74.0158,member
7de17a8511c4494a,classic_bike,2024-06-06 07:01:16,2024-06-06 07:21:20,E 17 St & Broadway,5905.14,E 17 St & Broadway,5905.14,40.7370,-73.9901,40.7370,-73.9901,casual
9d2ce51b37e84d71,classic_bike,2024-06-08 07:51:09,2024-06-08 08:30:03,1 Ave & E 68 St,6753.08,N 8 St & Driggs Ave,5453.07,40.7659,-73.9585,40.7177,-73.9560,casual
c6f903cf40274514,electric_bike,2024-06-02 06:35:04,2024-06-02 06:41:52,Bedford Ave & Nassau Ave,5525.04,8 Ave & W 31 St,6450.12,40.7230,-73.9521,40.7502,-73.9978,member
63f6bf77aa234ba2,electric_bike,2024-06-03 17:08:40,2024-06-03 17:10:43,South End Ave & Liberty St,5303.06,Central Park S & 6 Ave,6904.04,40.7111,-74.0158,40.7659,-73.9764,member
7d9d2b3bc55f4445,electric_bike,2024-06-07 15:48:00,2024-06-07 16:25:11,Bedford Ave & Nassau Ave,5525.04,Lafayette St & E 8 St,5788.13,40.7230,-73.9521,40.7302,-73.9910,casual
62699a4400d84046,electric_bike,2024-06-12 19:19:51,2024-06-12 19:26:38,E 17 St & Broadway,5905.14,E 47 St & Park Ave,6551.09,40.7370,-73.9901,40.7553,-73.9746,member
ff3c6d4ea1dc4cab,classic_bike,2024-06-06 11:41:43,2024-06-06 12:04:23,Grand Army Plaza & Plaza St West,4066.15,Pier 40 - Hudson River Park,5573.05,40.6729,-73.9709,40.7276,-74.0115,casual
a5d5bbf94a3a4b3a,classic_bike,2024-06-06 07:22:53,2024-06-06 07:56:15,Pier 40 - Hudson River Park,5573.05,E 47 St & Park Ave,6551.09,40.7276,-74.0115,40.7553,-73.9746,member
1b552618e57e42d3,electric_bike,2024-06-07 17:16:12,2024-06-07 17:38:36,Pier 40 - Hudson River Park,5573.05,W 21 St & 6 Ave,6140.05,40.7276,-74.0115,40.7418,-73.9945,casual
067e4b72316e4645,classic_bike,2024-06-11 13:28:47,2024-06-11 13:43:43,Broadway & E 14 St,5905.12,South End Ave & Liberty St,5303.06,40.7345,-73.9907,40.7111,-74.0158,casual
d5916d49f7074712,electric_bike,2024-06-13 15:13:41,2024-06-13 15:36:41,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.7370,-73.9901,40.7345,-73.9907,member
ce9e592936304a60,electric_bike,2024-06-01 11:45:50,2024-06-01 11:50:45,W 21 St & 6 Ave,6140.05,Lafayette St & E 8 St,5788.13,40.7418,-73.9945,40.7302,-73.9910,member
a76180c77d284421,classic_bike,2024-06-04 21:47:04,2024-06-04 21:51:35,Bedford Ave & Nassau Ave,5525.04,Grand Army Plaza & Plaza St West,4066.15,40.7230,-73.9521,40.6729,-73.9709,casual
0cca0c05a1f649ed,electric_bike,2024-06-10 06:46:15,2024-06-10 06:57:09,South End Ave & Liberty St,5303.06,South End Ave & Liberty St,5303.06,40.7111,-74.0158,40.7111,-74.0158,member
1d3ae1311b384581,electric_bike,2024-06-03 20:15:37,2024-06-03 20:21:58,Central Park S & 6 Ave,6904.04,Grand Army Plaza & Plaza St West,4066.15,40.7659,-73.9764,40.6729,-73.9709,member
af206a9df9d14507,classic_bike,2024-06-04 13:16:21,2024-06-04 13:45:47,Broadway & E 14 St,5905.12,9 Ave & W 45 St,6717.06,40.7345,-73.9907,40.7602,-73.9913,casual
461de0171ee94d3b,classic_bike,2024-06-04 19:02:02,2024-06-04 19:15:52,E 47 St & Park Ave,6551.09,9 Ave & W 45 St,6717.06,40.7553,-73.9746,40.7602,-73.9913,casual
0a6b3e3d94fd4594,classic_bike,2024-06-06 15:26:10,2024-06-06 15:58:06,1 Ave & E 68 St,6753.08,Bedford Ave & Nassau Ave,5525.04,40.7659,-73.9585,40.7230,-73.9521,member
14aa3ca37ca9468f,classic_bike,2024-06-11 16:27:24,2024-06-11 16:40:10,9 Ave & W 45 St,6717.06,E 47 St & Park Ave,6551.09,40.7602,-73.9913,40.7553,-73.9746,member
cad04982ceb24a32,electric_bike,2024-06-02 18:03:41,2024-06-02 18:25:03,1 Ave & E 68 St,6753.08,South End Ave & Liberty St,5303.06,40.7659,-73.9585,40.7111,-74.0158,member
2caf3d2ff0264418,classic_bike,2024-06-11 10:37:33,2024-06-11 11:10:17,West St & Chambers St,5470.10,1 Ave & E 68 St,6753.08,40.7175,-74.0134,40.7659,-73.9585,member
8ec61be5012b409e,classic_bike,2024-06-10 07:30:40,2024-06-10 07:53:13,Bedford Ave & Nassau Ave,5525.04,Central Park S & 6 Ave,6904.04,40.7230,-73.9521,40.7659,-73.9764,member
c5346e4176d64c39,classic_bike,2024-06-02 16:33:23,2024-06-02 17:12:13,Broadway & E 14 St,5905.12,Pier 40 - Hudson River Park,5573.05,40.7345,-73.9907,40.7276,-74.0115,casual
ab8e77a128e64130,classic_bike,2024-06-02 19:35:09,2024-06-02 20:09:32,W 21 St & 6 Ave,6140.05,West St & Chambers St,5470.10,40.7418,-73.9945,40.7175,-74.0134,member
