ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,duration_sec
68994c8408404234,classic_bike,2024-06-08T14:05:08.000000,2024-06-08T14:18:18.000000,E 47 St & Park Ave,6551.09,E 17 St & Broadway,5905.14,40.7553,-73.9746,40.737,-73.9901,casual,790
5acd1e906fd1434e,electric_bike,2024-06-08T14:06:34.000000,2024-06-08T14:19:32.000000,Lafayette St & E 8 St,5788.13,E 17 St & Broadway,5905.14,40.7302,-73.991,40.737,-73.9901,member,778
52380bf249884418,electric_bike,2024-06-08T14:08:41.000000,2024-06-08T14:24:17.000000,E 17 St & Broadway,5905.14,N 8 St & Driggs Ave,5453.07,40.737,-73.9901,40.7177,-73.956,member,936
05bf0618693040c4,classic_bike,2024-06-08T14:10:13.000000,2024-06-08T14:23:13.000000,Central Park S & 6 Ave,6904.04,N 8 St & Driggs Ave,5453.07,40.7659,-73.9764,40.7177,-73.956,member,780
c2d49b56cbbe4980,classic_bike,2024-06-08T14:20:10.000000,2024-06-08T14:27:48.000000,Bedford Ave & Nassau Ave,5525.04,E 47 St & Park Ave,6551.09,40.723,-73.9521,40.7553,-73.9746,casual,458
b8a1e477e2404060,classic_bike,2024-06-08T14:27:23.000000,2024-06-08T15:04:41.000000,N 8 St & Driggs Ave,5453.07,Pier 40 - Hudson River Park,5573.05,40.7177,-73.956,40.7276,-74.0115,member,2238
873f3f030f8a479c,classic_bike,2024-06-08T14:45:37.000000,2024-06-08T15:20:55.000000,Central Park S & 6 Ave,6904.04,E 17 St & Broadway,5905.14,40.7659,-73.9764,40.737,-73.9901,casual,2118
05eee1d47f53488e,classic_bike,2024-06-08T14:47:29.000000,2024-06-08T15:23:31.000000,9 Ave & W 45 St,6717.06,1 Ave & E 68 St,6753.08,40.7602,-73.9913,40.7659,-73.9585,casual,2162
321735257279401c,classic_bike,2024-06-08T15:04:18.000000,2024-06-08T15:32:55.000000,N 8 St & Driggs Ave,5453.07,1 Ave & E 68 St,6753.08,40.7177,-73.956,40.7659,-73.9585,casual,1717
3ce5988c7e534702,classic_bike,2024-06-08T15:16:51.000000,2024-06-08T15:19:14.000000,Central Park S & 6 Ave,6904.04,E 47 St & Park Ave,6551.09,40.7659,-73.9764,40.7553,-73.9746,casual,143
1a16998c7648476e,classic_bike,2024-06-08T15:29:47.000000,2024-06-08T16:09:20.000000,E 17 St & Broadway,5905.14,E 47 St & Park Ave,6551.09,40.737,-73.9901,40.7553,-73.9746,member,2373
cf13cb3d4ab04699,classic_bike,2024-06-08T15:52:10.000000,2024-06-08T15:57:41.000000,W 21 St & 6 Ave,6140.05,N 8 St & Driggs Ave,5453.07,40.7418,-73.9945,40.7177,-73.956,casual,331
d5767137d456429d,electric_bike,2024-06-08T15:59:15.000000,2024-06-08T16:14:59.000000,W 21 St & 6 Ave,6140.05,E 47 St & Park Ave,6551.09,40.7418,-73.9945,40.7553,-73.9746,member,944
e4fd6c34d6704a21,electric_bike,2024-06-08T16:00:35.000000,2024-06-08T16:26:27.000000,1 Ave & E 68 St,6753.08,E 47 St & Park Ave,6551.09,40.7659,-73.9585,40.7553,-73.9746,member,1552
3012f8197df34378,electric_bike,2024-06-08T16:32:28.000000,2024-06-08T16:53:02.000000,Broadway & E 14 St,5905.12,N 8 St & Driggs Ave,5453.07,40.7345,-73.9907,40.7177,-73.956,member,1234
7b9a21c41155481f,electric_bike,2024-06-08T16:44:45.000000,2024-06-08T16:54:45.000000,South End Ave & Liberty St,5303.06,Lafayette St & E 8 St,5788.13,40.7111,-74.0158,40.7302,-73.991,member,600
565f1491edb64b81,electric_bike,2024-06-08T16:46:09.000000,2024-06-08T16:59:35.000000,Grand Army Plaza & Plaza St West,4066.15,8 Ave & W 31 St,6450.12,40.6729,-73.9709,40.7502,-73.9978,casual,806
62a53193a6a14c2b,electric_bike,2024-06-08T16:50:44.000000,2024-06-08T17:17:52.000000,Pier 40 - Hudson River Park,5573.05,Bedford Ave & Nassau Ave,5525.04,40.7276,-74.0115,40.723,-73.9521,member,1628
35a240ae5af34553,electric_bike,2024-06-08T16:50:53.000000,2024-06-08T17:17:47.000000,E 17 St & Broadway,5905.14,8 Ave & W 31 St,6450.12,40.737,-73.9901,40.7502,-73.9978,member,1614
b18d2c8c8fdd4ebc,electric_bike,2024-06-08T17:04:20.000000,2024-06-08T17:18:13.000000,9 Ave & W 45 St,6717.06,N 8 St & Driggs Ave,5453.07,40.7602,-73.9913,40.7177,-73.956,member,833
9b6fbe204b3a4a83,classic_bike,2024-06-08T17:14:54.000000,2024-06-08T17:23:45.000000,South End Ave & Liberty St,5303.06,South End Ave & Liberty St,5303.06,40.7111,-74.0158,40.7111,-74.0158,member,531
14eed98795e746e4,classic_bike,2024-06-08T17:16:46.000000,2024-06-08T17:36:03.000000,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.737,-73.9901,40.7345,-73.9907,member,1157
714c7df4e4344d51,electric_bike,2024-06-08T17:23:33.000000,2024-06-08T17:47:12.000000,1 Ave & E 68 St,6753.08,9 Ave & W 45 St,6717.06,40.7659,-73.9585,40.7602,-73.9913,casual,1419
5a24591dff2e4955,classic_bike,2024-06-08T17:51:20.000000,2024-06-08T18:29:00.000000,1 Ave & E 68 St,6753.08,Grand Army Plaza & Plaza St West,4066.15,40.7659,-73.9585,40.6729,-73.9709,member,2260
37d7cab335b34f54,classic_bike,2024-06-08T17:52:30.000000,2024-06-08T18:14:22.000000,Grand Army Plaza & Plaza St West,4066.15,1 Ave & E 68 St,6753.08,40.6729,-73.9709,40.7659,-73.9585,member,1312
9b792afa2a3d418d,electric_bike,2024-06-08T18:01:01.000000,2024-06-08T18:32:27.000000,Grand Army Plaza & Plaza St West,4066.15,Grand Army Plaza & Plaza St West,4066.15,40.6729,-73.9709,40.6729,-73.9709,member,1886
b0c46ddcf63441f8,classic_bike,2024-06-08T18:01:23.000000,2024-06-08T18:11:06.000000,W 21 St & 6 Ave,6140.05,Grand Army Plaza & Plaza St West,4066.15,40.7418,-73.9945,40.6729,-73.9709,member,583
cb8383f2bb964602,electric_bike,2024-06-08T18:20:41.000000,2024-06-08T18:56:10.000000,9 Ave & W 45 St,6717.06,E 47 St & Park Ave,6551.09,40.7602,-73.9913,40.7553,-73.9746,member,2129
55a8d6a15d1d4cb7,classic_bike,2024-06-08T18:30:55.000000,2024-06-08T18:39:41.000000,9 Ave & W 45 St,6717.06,Pier 40 - Hudson River Park,5573.05,40.7602,-73.9913,40.7276,-74.0115,member,526
05a43113101d459e,classic_bike,2024-06-08T18:35:41.000000,2024-06-08T18:39:08.000000,Lafayette St & E 8 St,5788.13,E 17 St & Broadway,5905.14,40.7302,-73.991,40.737,-73.9901,casual,207
68e8f31152954a96,electric_bike,2024-06-08T19:04:35.000000,2024-06-08T19:17:06.000000,Pier 40 - Hudson River Park,5573.05,N 8 St & Driggs Ave,5453.07,40.7276,-74.0115,40.7177,-73.956,member,751
0649bcf6ff69423d,electric_bike,2024-06-08T19:10:43.000000,2024-06-08T19:46:52.000000,Lafayette St & E 8 St,5788.13,E 17 St & Broadway,5905.14,40.7302,-73.991,40.737,-73.9901,member,2169
acffa99ff0054f9a,classic_bike,2024-06-08T19:34:27.000000,2024-06-08T19:43:21.000000,Central Park S & 6 Ave,6904.04,E 17 St & Broadway,5905.14,40.7659,-73.9764,40.737,-73.9901,casual,534
1b19d8b8d8304081,classic_bike,2024-06-08T20:11:44.000000,2024-06-08T20:38:26.000000,9 Ave & W 45 St,6717.06,Grand Army Plaza & Plaza St West,4066.15,40.7602,-73.9913,40.6729,-73.9709,casual,1602
42803aa055ac4d06,electric_bike,2024-06-08T20:19:40.000000,2024-06-08T20:28:14.000000,E 47 St & Park Ave,6551.09,8 Ave & W 31 St,6450.12,40.7553,-73.9746,40.7502,-73.9978,casual,514
226716e33a5b4ac5,electric_bike,2024-06-08T20:38:44.000000,2024-06-08T20:47:26.000000,8 Ave & W 31 St,6450.12,E 47 St & Park Ave,6551.09,40.7502,-73.9978,40.7553,-73.9746,casual,522
6a3946072e3545c8,classic_bike,2024-06-08T20:42:59.000000,2024-06-08T20:46:34.000000,Grand Army Plaza & Plaza St West,4066.15,W 21 St & 6 Ave,6140.05,40.6729,-73.9709,40.7418,-73.9945,casual,215
74ed51458d9745c7,classic_bike,2024-06-08T20:46:18.000000,2024-06-08T21:09:30.000000,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.737,-73.9901,40.7345,-73.9907,casual,1392
9736bb4ff5c84e3c,electric_bike,2024-06-08T20:48:33.000000,2024-06-08T21:13:26.000000,West St & Chambers St,5470.10,8 Ave & W 31 St,6450.12,40.7175,-74.0134,40.7502,-73.9978,member,1493
d42cb1ae19f748cb,electric_bike,2024-06-08T21:02:24.000000,2024-06-08T21:28:22.000000,South End Ave & Liberty St,5303.06,E 17 St & Broadway,5905.14,40.7111,-74.0158,40.737,-73.9901,member,1558
3eebc04a9df2472e,electric_bike,2024-06-08T21:04:09.000000,2024-06-08T21:08:30.000000,8 Ave & W 31 St,6450.12,8 Ave & W 31 St,6450.12,40.7502,-73.9978,40.7502,-73.9978,casual,261
2c15c4ad57904515,electric_bike,2024-06-08T21:11:38.000000,2024-06-08T21:49:20.000000,1 Ave & E 68 St,6753.08,E 47 St & Park Ave,6551.09,40.7659,-73.9585,40.7553,-73.9746,member,2262
cb2cc805d1404430,electric_bike,2024-06-08T21:42:17.000000,2024-06-08T22:09:42.000000,W 21 St & 6 Ave,6140.05,Bedford Ave & Nassau Ave,5525.04,40.7418,-73.9945,40.723,-73.9521,casual,1645
57c8294c9e7746ae,electric_bike,2024-06-08T21:47:06.000000,2024-06-08T21:54:12.000000,West St & Chambers St,5470.10,Bedford Ave & Nassau Ave,5525.04,40.7175,-74.0134,40.723,-73.9521,casual,426
9e7b1e95f692441a,electric_bike,2024-06-09T06:00:52.000000,2024-06-09T06:09:04.000000,W 21 St & 6 Ave,6140.05,Pier 40 - Hudson River Park,5573.05,40.7418,-73.9945,40.7276,-74.0115,member,492
5d2d904f78c54073,electric_bike,2024-06-09T06:02:02.000000,2024-06-09T06:04:52.000000,West St & Chambers St,5470.10,Bedford Ave & Nassau Ave,5525.04,40.7175,-74.0134,40.723,-73.9521,member,170
c6097cd8a1274c6b,classic_bike,2024-06-09T06:07:40.000000,2024-06-09T06:14:08.000000,9 Ave & W 45 St,6717.06,Pier 40 - Hudson River Park,5573.05,40.7602,-73.9913,40.7276,-74.0115,casual,388
641f79aa692e43b9,classic_bike,2024-06-09T06:11:10.000000,2024-06-09T06:35:28.000000,W 21 St & 6 Ave,6140.05,Lafayette St & E 8 St,5788.13,40.7418,-73.9945,40.7302,-73.991,member,1458
48d495a48cb24aa2,electric_bike,2024-06-09T06:15:47.000000,2024-06-09T06:22:28.000000,Grand Army Plaza & Plaza St West,4066.15,West St & Chambers St,5470.10,40.6729,-73.9709,40.7175,-74.0134,casual,401
a5ba247221df4609,classic_bike,2024-06-09T06:20:55.000000,2024-06-09T06:23:31.000000,N 8 St & Driggs Ave,5453.07,E 17 St & Broadway,5905.14,40.7177,-73.956,40.737,-73.9901,member,156
b71714cd200241bb,electric_bike,2024-06-09T06:22:11.000000,2024-06-09T06:31:09.000000,1 Ave & E 68 St,6753.08,W 21 St & 6 Ave,6140.05,40.7659,-73.9585,40.7418,-73.9945,member,538
7eaa7a911def4401,electric_bike,2024-06-09T07:05:17.000000,2024-06-09T07:35:45.000000,Grand Army Plaza & Plaza St West,4066.15,Lafayette St & E 8 St,5788.13,40.6729,-73.9709,40.7302,-73.991,casual,1828
5543fc3c38b8424e,classic_bike,2024-06-09T07:20:25.000000,2024-06-09T07:43:35.000000,Grand Army Plaza & Plaza St West,4066.15,E 17 St & Broadway,5905.14,40.6729,-73.9709,40.737,-73.9901,member,1390
cdbe55486a6546e8,electric_bike,2024-06-09T07:29:13.000000,2024-06-09T08:01:32.000000,Central Park S & 6 Ave,6904.04,E 47 St & Park Ave,6551.09,40.7659,-73.9764,40.7553,-73.9746,casual,1939
30862fe3a0754372,classic_bike,2024-06-09T07:50:52.000000,2024-06-09T08:15:11.000000,W 21 St & 6 Ave,6140.05,E 17 St & Broadway,5905.14,40.7418,-73.9945,40.737,-73.9901,casual,1459
52ce55e369df45c7,electric_bike,2024-06-09T07:55:11.000000,2024-06-09T08:34:29.000000,Broadway & E 14 St,5905.12,Bedford Ave & Nassau Ave,5525.04,40.7345,-73.9907,40.723,-73.9521,member,2358
6fa17735b57243d0,classic_bike,2024-06-09T07:58:24.000000,2024-06-09T08:13:22.000000,E 17 St & Broadway,5905.14,Grand Army Plaza & Plaza St West,4066.15,40.737,-73.9901,40.6729,-73.9709,member,898
ff11c8ba36ee4640,electric_bike,2024-06-09T08:00:16.000000,2024-06-09T08:20:02.000000,Pier 40 - Hudson River Park,5573.05,E 17 St & Broadway,5905.14,40.7276,-74.0115,40.737,-73.9901,casual,1186
0ff1c51f915c431b,electric_bike,2024-06-09T08:16:40.000000,2024-06-09T08:45:35.000000,Grand Army Plaza & Plaza St West,4066.15,Broadway & E 14 St,5905.12,40.6729,-73.9709,40.7345,-73.9907,member,1735
bf0d073d821c4336,classic_bike,2024-06-09T08:28:24.000000,2024-06-09T08:43:24.000000,West St & Chambers St,5470.10,Central Park S & 6 Ave,6904.04,40.7175,-74.0134,40.7659,-73.9764,member,900
d65e59dde62d4d06,electric_bike,2024-06-09T08:34:03.000000,2024-06-09T09:06:48.000000,Grand Army Plaza & Plaza St West,4066.15,Central Park S & 6 Ave,6904.04,40.6729,-73.9709,40.7659,-73.9764,member,1965
dfb68a5fbb8141f0,electric_bike,2024-06-09T08:37:12.000000,2024-06-09T09:02:25.000000,9 Ave & W 45 St,6717.06,Central Park S & 6 Ave,6904.04,40.7602,-73.9913,40.7659,-73.9764,casual,1513
dcda8cc184274378,classic_bike,2024-06-09T09:04:56.000000,2024-06-09T09:08:12.000000,N 8 St & Driggs Ave,5453.07,9 Ave & W 45 St,6717.06,40.7177,-73.956,40.7602,-73.9913,casual,196
44bb10e079f7438c,electric_bike,2024-06-09T09:24:31.000000,2024-06-09T09:56:55.000000,E 47 St & Park Ave,6551.09,Lafayette St & E 8 St,5788.13,40.7553,-73.9746,40.7302,-73.991,member,1944
92451cc41bfb4b3d,classic_bike,2024-06-09T09:34:44.000000,2024-06-09T09:51:00.000000,Pier 40 - Hudson River Park,5573.05,E 17 St & Broadway,5905.14,40.7276,-74.0115,40.737,-73.9901,casual,976
8bb4995ad97642ba,electric_bike,2024-06-09T09:45:08.000000,2024-06-09T10:13:49.000000,Central Park S & 6 Ave,6904.04,1 Ave & E 68 St,6753.08,40.7659,-73.9764,40.7659,-73.9585,member,1721
ca55e38b3c9a4e10,electric_bike,2024-06-09T09:49:07.000000,2024-06-09T10:04:50.000000,9 Ave & W 45 St,6717.06,Lafayette St & E 8 St,5788.13,40.7602,-73.9913,40.7302,-73.991,member,943
ff38b918f8f9445d,classic_bike,2024-06-09T10:03:26.000000,2024-06-09T10:39:01.000000,Broadway & E 14 St,5905.12,West St & Chambers St,5470.10,40.7345,-73.9907,40.7175,-74.0134,casual,2135
143a9aff659b4105,electric_bike,2024-06-09T10:18:52.000000,2024-06-09T10:45:03.000000,West St & Chambers St,5470.10,Grand Army Plaza & Plaza St West,4066.15,40.7175,-74.0134,40.6729,-73.9709,casual,1571
97314c9198b6491b,classic_bike,2024-06-09T10:30:10.000000,2024-06-09T10:55:33.000000,Grand Army Plaza & Plaza St West,4066.15,N 8 St & Driggs Ave,5453.07,40.6729,-73.9709,40.7177,-73.956,member,1523
83f06e7ddfaa4505,classic_bike,2024-06-09T10:33:57.000000,2024-06-09T10:46:16.000000,9 Ave & W 45 St,6717.06,South End Ave & Liberty St,5303.06,40.7602,-73.9913,40.7111,-74.0158,member,739
ceae71cfce004af0,electric_bike,2024-06-09T10:56:41.000000,2024-06-09T11:19:18.000000,South End Ave & Liberty St,5303.06,N 8 St & Driggs Ave,5453.07,40.7111,-74.0158,40.7177,-73.956,casual,1357
04b40ac928314f0d,electric_bike,2024-06-09T11:12:21.000000,2024-06-09T11:47:47.000000,West St & Chambers St,5470.10,South End Ave & Liberty St,5303.06,40.7175,-74.0134,40.7111,-74.0158,casual,2126
98dc9e0b51a145df,classic_bike,2024-06-09T11:29:24.000000,2024-06-09T11:49:51.000000,South End Ave & Liberty St,5303.06,Grand Army Plaza & Plaza St West,4066.15,40.7111,-74.0158,40.6729,-73.9709,member,1227
f4e9573450524700,classic_bike,2024-06-09T11:32:42.000000,2024-06-09T12:07:21.000000,Pier 40 - Hudson River Park,5573.05,West St & Chambers St,5470.10,40.7276,-74.0115,40.7175,-74.0134,casual,2079
6e3b0507a21c4209,electric_bike,2024-06-09T11:32:54.000000,2024-06-09T12:00:16.000000,South End Ave & Liberty St,5303.06,Lafayette St & E 8 St,5788.13,40.7111,-74.0158,40.7302,-73.991,member,1642
994316bbd4d343a5,classic_bike,2024-06-09T11:56:20.000000,2024-06-09T12:30:18.000000,Grand Army Plaza & Plaza St West,4066.15,1 Ave & E 68 St,6753.08,40.6729,-73.9709,40.7659,-73.9585,member,2038
43d78f2b769d41e3,classic_bike,2024-06-09T12:06:49.000000,2024-06-09T12:22:59.000000,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.737,-73.9901,40.7345,-73.9907,member,970
614c721da9214b4c,classic_bike,2024-06-09T12:24:27.000000,2024-06-09T12:39:07.000000,West St & Chambers St,5470.10,Lafayette St & E 8 St,5788.13,40.7175,-74.0134,40.7302,-73.991,casual,880
91ed554a3fae4f01,classic_bike,2024-06-09T12:34:12.000000,2024-06-09T12:49:23.000000,Bedford Ave & Nassau Ave,5525.04,West St & Chambers St,5470.10,40.723,-73.9521,40.7175,-74.0134,casual,911
d5b6de85390249d9,classic_bike,2024-06-09T12:42:33.000000,2024-06-09T12:53:14.000000,Broadway & E 14 St,5905.12,1 Ave & E 68 St,6753.08,40.7345,-73.9907,40.7659,-73.9585,member,641
5f59fb4d3def47ba,electric_bike,2024-06-09T12:46:40.000000,2024-06-09T12:57:07.000000,E 47 St & Park Ave,6551.09,Central Park S & 6 Ave,6904.04,40.7553,-73.9746,40.7659,-73.9764,casual,627
2c7a0d3107694583,classic_bike,2024-06-09T12:53:08.000000,2024-06-09T13:30:55.000000,8 Ave & W 31 St,6450.12,Bedford Ave & Nassau Ave,5525.04,40.7502,-73.9978,40.723,-73.9521,member,2267
ca179780be5f402f,classic_bike,2024-06-09T12:58:16.000000,2024-06-09T13:13:10.000000,8 Ave & W 31 St,6450.12,Grand Army Plaza & Plaza St West,4066.15,40.7502,-73.9978,40.6729,-73.9709,member,894
ce920136ac3a412f,electric_bike,2024-06-09T13:05:29.000000,2024-06-09T13:11:25.000000,Central Park S & 6 Ave,6904.04,1 Ave & E 68 St,6753.08,40.7659,-73.9764,40.7659,-73.9585,member,356
ae3c2ce6fde6449b,electric_bike,2024-06-09T13:13:36.000000,2024-06-09T13:40:33.000000,8 Ave & W 31 St,6450.12,E 47 St & Park Ave,6551.09,40.7502,-73.9978,40.7553,-73.9746,member,1617
d0096b2a00414afc,electric_bike,2024-06-09T13:13:58.000000,2024-06-09T13:53:51.000000,9 Ave & W 45 St,6717.06,West St & Chambers St,5470.10,40.7602,-73.9913,40.7175,-74.0134,casual,2393
a55fa725bcb34168,electric_bike,2024-06-09T13:27:25.000000,2024-06-09T13:46:28.000000,West St & Chambers St,5470.10,E 17 St & Broadway,5905.14,40.7175,-74.0134,40.737,-73.9901,casual,1143
1747f3877d234479,electric_bike,2024-06-09T13:32:07.000000,2024-06-09T13:48:08.000000,Lafayette St & E 8 St,5788.13,E 47 St & Park Ave,6551.09,40.7302,-73.991,40.7553,-73.9746,member,961
ef145064aab04015,electric_bike,2024-06-09T13:46:23.000000,2024-06-09T13:52:30.000000,W 21 St & 6 Ave,6140.05,West St & Chambers St,5470.10,40.7418,-73.9945,40.7175,-74.0134,casual,367
6b52f93c2321464e,classic_bike,2024-06-09T14:10:03.000000,2024-06-09T14:18:02.000000,E 17 St & Broadway,5905.14,South End Ave & Liberty St,5303.06,40.737,-73.9901,40.7111,-74.0158,member,479
0f09105cf50d4a37,classic_bike,2024-06-09T14:20:11.000000,2024-06-09T14:59:11.000000,1 Ave & E 68 St,6753.08,Bedford Ave & Nassau Ave,5525.04,40.7659,-73.9585,40.723,-73.9521,member,2340
a0a04dc427204bdf,classic_bike,2024-06-09T14:25:05.000000,2024-06-09T14:30:17.000000,West St & Chambers St,5470.10,1 Ave & E 68 St,6753.08,40.7175,-74.0134,40.7659,-73.9585,casual,312
54a270517b0c4ad9,classic_bike,2024-06-09T14:28:58.000000,2024-06-09T14:45:08.000000,1 Ave & E 68 St,6753.08,W 21 St & 6 Ave,6140.05,40.7659,-73.9585,40.7418,-73.9945,member,970
bff15840207e463f,electric_bike,2024-06-09T14:49:50.000000,2024-06-09T15:09:31.000000,Central Park S & 6 Ave,6904.04,Lafayette St & E 8 St,5788.13,40.7659,-73.9764,40.7302,-73.991,member,1181
3a4d45fded364bb7,classic_bike,2024-06-09T15:19:41.000000,2024-06-09T15:27:01.000000,E 47 St & Park Ave,6551.09,Pier 40 - Hudson River Park,5573.05,40.7553,-73.9746,40.7276,-74.0115,member,440
465568b7b8e14f56,electric_bike,2024-06-09T15:24:26.000000,2024-06-09T15:27:14.000000,W 21 St & 6 Ave,6140.05,W 21 St & 6 Ave,6140.05,40.7418,-73.9945,40.7418,-73.9945,member,168
4c56fb8f0bb442b3,electric_bike,2024-06-09T16:02:19.000000,2024-06-09T16:15:43.000000,Broadway & E 14 St,5905.12,E 17 St & Broadway,5905.14,40.7345,-73.9907,40.737,-73.9901,casual,804
a4d546e172394201,classic_bike,2024-06-09T16:25:58.000000,2024-06-09T16:37:59.000000,E 47 St & Park Ave,6551.09,8 Ave & W 31 St,6450.12,40.7553,-73.9746,40.7502,-73.9978,casual,721
4a636af5b6e147ac,electric_bike,2024-06-09T16:47:13.000000,2024-06-09T17:02:55.000000,Bedford Ave & Nassau Ave,5525.04,Bedford Ave & Nassau Ave,5525.04,40.723,-73.9521,40.723,-73.9521,member,942
55327432b1184ad6,classic_bike,2024-06-09T16:48:46.000000,2024-06-09T17:24:21.000000,N 8 St & Driggs Ave,5453.07,1 Ave & E 68 St,6753.08,40.7177,-73.956,40.7659,-73.9585,member,2135
ddc8d27b2623491a,electric_bike,2024-06-09T16:51:29.000000,2024-06-09T17:24:11.000000,9 Ave & W 45 St,6717.06,1 Ave & E 68 St,6753.08,40.7602,-73.9913,40.7659,-73.9585,member,1962
a0c69223c4354252,classic_bike,2024-06-09T16:54:59.000000,2024-06-09T17:02:13.000000,8 Ave & W 31 St,6450.12,8 Ave & W 31 St,6450.12,40.7502,-73.9978,40.7502,-73.9978,member,434
76617a3bf9604ca3,classic_bike,2024-06-09T17:02:39.000000,2024-06-09T17:20:15.000000,W 21 St & 6 Ave,6140.05,South End Ave & Liberty St,5303.06,40.7418,-73.9945,40.7111,-74.0158,casual,1056
e1fff6c0834741da,electric_bike,2024-06-09T17:04:22.000000,2024-06-09T17:27:25.000000,E 17 St & Broadway,5905.14,Central Park S & 6 Ave,6904.04,40.737,-73.9901,40.7659,-73.9764,casual,1383
4775d7abd2074bc4,classic_bike,2024-06-09T17:12:15.000000,2024-06-09T17:44:07.000000,Broadway & E 14 St,5905.12,Broadway & E 14 St,5905.12,40.7345,-73.9907,40.7345,-73.9907,member,1912
668f503265124d2e,classic_bike,2024-06-09T17:14:43.000000,2024-06-09T17:22:31.000000,E 17 St & Broadway,5905.14,Central Park S & 6 Ave,6904.04,40.737,-73.9901,40.7659,-73.9764,member,468
a8149562da004f16,classic_bike,2024-06-09T17:34:24.000000,2024-06-09T17:55:47.000000,Lafayette St & E 8 St,5788.13,Broadway & E 14 St,5905.12,40.7302,-73.991,40.7345,-73.9907,casual,1283
0b660bcdd32e4757,classic_bike,2024-06-09T17:48:17.000000,2024-06-09T18:27:23.000000,West St & Chambers St,5470.10,W 21 St & 6 Ave,6140.05,40.7175,-74.0134,40.7418,-73.9945,casual,2346
8ced48ea6b0f4a79,electric_bike,2024-06-09T18:18:09.000000,2024-06-09T18:23:08.000000,9 Ave & W 45 St,6717.06,West St & Chambers St,5470.10,40.7602,-73.9913,40.7175,-74.0134,casual,299
287d06ca6f4c469a,electric_bike,2024-06-09T18:48:17.000000,2024-06-09T19:13:30.000000,N 8 St & Driggs Ave,5453.07,South End Ave & Liberty St,5303.06,40.7177,-73.956,40.7111,-74.0158,member,1513
68f82063eeb14ad2,classic_bike,2024-06-09T18:58:50.000000,2024-06-09T19:17:34.000000,Bedford Ave & Nassau Ave,5525.04,South End Ave & Liberty St,5303.06,40.723,-73.9521,40.7111,-74.0158,member,1124
7354ea6f61604459,electric_bike,2024-06-09T19:02:26.000000,2024-06-09T19:19:50.000000,West St & Chambers St,5470.10,Broadway & E 14 St,5905.12,40.7175,-74.0134,40.7345,-73.9907,casual,1044
7f764fcea97e4131,electric_bike,2024-06-09T19:05:31.000000,2024-06-09T19:39:19.000000,N 8 St & Driggs Ave,5453.07,9 Ave & W 45 St,6717.06,40.7177,-73.956,40.7602,-73.9913,casual,2028
57c850b09a734d2f,electric_bike,2024-06-09T19:14:09.000000,2024-06-09T19:26:12.000000,Grand Army Plaza & Plaza St West,4066.15,South End Ave & Liberty St,5303.06,40.6729,-73.9709,40.7111,-74.0158,casual,723
781f9d3fe7f349dc,electric_bike,2024-06-09T19:17:00.000000,2024-06-09T19:51:00.000000,South End Ave & Liberty St,5303.06,Lafayette St & E 8 St,5788.13,40.7111,-74.0158,40.7302,-73.991,casual,2040
6c65659da2ef4e21,electric_bike,2024-06-09T19:17:25.000000,2024-06-09T19:37:25.000000,Grand Army Plaza & Plaza St West,4066.15,Pier 40 - Hudson River Park,5573.05,40.6729,-73.9709,40.7276,-74.0115,casual,1200
195efd72117e494e,classic_bike,2024-06-09T19:19:46.000000,2024-06-09T19:38:16.000000,1 Ave & E 68 St,6753.08,E 47 St & Park Ave,6551.09,40.7659,-73.9585,40.7553,-73.9746,member,1110
925817b7cf504889,classic_bike,2024-06-09T19:30:47.000000,2024-06-09T19:35:35.000000,Central Park S & 6 Ave,6904.04,Grand Army Plaza & Plaza St West,4066.15,40.7659,-73.9764,40.6729,-73.9709,casual,288
7acc99705bee4570,electric_bike,2024-06-09T19:33:01.000000,2024-06-09T20:01:07.000000,N 8 St & Driggs Ave,5453.07,9 Ave & W 45 St,6717.06,40.7177,-73.956,40.7602,-73.9913,casual,1686
2eb23ca311864a93,classic_bike,2024-06-09T19:48:17.000000,2024-06-09T20:18:28.000000,N 8 St & Driggs Ave,5453.07,Bedford Ave & Nassau Ave,5525.04,40.7177,-73.956,40.723,-73.9521,casual,1811
88fc3da1781d4b6c,classic_bike,2024-06-09T19:54:48.000000,2024-06-09T20:06:06.000000,W 21 St & 6 Ave,6140.05,W 21 St & 6 Ave,6140.05,40.7418,-73.9945,40.7418,-73.9945,casual,678
d34c0a09ada54cb2,electric_bike,2024-06-09T20:09:07.000000,2024-06-09T20:43:12.000000,Central Park S & 6 Ave,6904.04,Pier 40 - Hudson River Park,5573.05,40.7659,-73.9764,40.7276,-74.0115,casual,2045
dd56030e1de947a2,electric_bike,2024-06-09T20:22:10.000000,2024-06-09T20:50:45.000000,E 17 St & Broadway,5905.14,N 8 St & Driggs Ave,5453.07,40.737,-73.9901,40.7177,-73.956,casual,1715
29d0c613b0c74002,classic_bike,2024-06-09T20:39:36.000000,2024-06-09T20:44:51.000000,8 Ave & W 31 St,6450.12,8 Ave & W 31 St,6450.12,40.7502,-73.9978,40.7502,-73.9978,member,315
